invoiceno,invoicedate_ts,ordertotal,yearmonth
496711,2010-02-03 13:54:00,0.00,2010-02
496712,2010-02-03 13:54:00,0.00,2010-02
496713,2010-02-03 13:55:00,0.00,2010-02
496714,2010-02-03 13:55:00,0.00,2010-02
496715,2010-02-03 13:57:00,0.00,2010-02
496716,2010-02-03 13:57:00,0.00,2010-02
496717,2010-02-03 13:59:00,0.00,2010-02
496718,2010-02-03 14:02:00,0.00,2010-02
496719,2010-02-03 14:02:00,0.00,2010-02
496720,2010-02-03 14:03:00,0.00,2010-02
496721,2010-02-03 14:03:00,0.00,2010-02
496722,2010-02-03 14:04:00,0.00,2010-02
496723,2010-02-03 14:05:00,0.00,2010-02
496724,2010-02-03 14:06:00,0.00,2010-02
496726,2010-02-03 14:21:00,0.00,2010-02
496729,2010-02-03 14:24:00,0.00,2010-02
496731,2010-02-03 14:24:00,0.00,2010-02
496732,2010-02-03 14:25:00,0.00,2010-02
496733,2010-02-03 14:25:00,0.00,2010-02
496734,2010-02-03 14:26:00,0.00,2010-02
496736,2010-02-03 14:26:00,0.00,2010-02
496738,2010-02-03 14:27:00,0.00,2010-02
496740,2010-02-03 14:28:00,0.00,2010-02
496741,2010-02-03 14:29:00,0.00,2010-02
496742,2010-02-03 14:29:00,0.00,2010-02
496744,2010-02-03 14:35:00,0.00,2010-02
496746,2010-02-03 14:36:00,0.00,2010-02
496747,2010-02-03 14:49:00,0.00,2010-02
496748,2010-02-03 14:50:00,0.00,2010-02
496749,2010-02-03 14:51:00,0.00,2010-02
496751,2010-02-03 14:52:00,0.00,2010-02
496752,2010-02-03 14:56:00,0.00,2010-02
496753,2010-02-03 14:57:00,0.00,2010-02
496754,2010-02-03 14:58:00,0.00,2010-02
496755,2010-02-03 14:59:00,0.00,2010-02
496756,2010-02-03 15:00:00,0.00,2010-02
496757,2010-02-03 15:01:00,0.00,2010-02
496758,2010-02-03 15:02:00,0.00,2010-02
496759,2010-02-03 15:03:00,0.00,2010-02
496760,2010-02-03 15:03:00,0.00,2010-02
496761,2010-02-03 15:03:00,0.00,2010-02
496762,2010-02-03 15:04:00,0.00,2010-02
496763,2010-02-03 15:04:00,0.00,2010-02
496764,2010-02-03 15:05:00,0.00,2010-02
496765,2010-02-03 15:06:00,0.00,2010-02
496766,2010-02-03 15:06:00,0.00,2010-02
496767,2010-02-03 15:07:00,0.00,2010-02
496769,2010-02-03 15:08:00,0.00,2010-02
496776,2010-02-03 15:55:00,0.00,2010-02
496777,2010-02-03 15:56:00,0.00,2010-02
496778,2010-02-03 15:57:00,0.00,2010-02
496779,2010-02-03 15:58:00,0.00,2010-02
496780,2010-02-03 15:59:00,0.00,2010-02
496781,2010-02-03 16:00:00,0.00,2010-02
496782,2010-02-03 16:02:00,0.00,2010-02
496783,2010-02-03 16:02:00,0.00,2010-02
496784,2010-02-03 16:04:00,0.00,2010-02
496785,2010-02-03 16:05:00,0.00,2010-02
496789,2010-02-03 16:44:00,0.00,2010-02
496790,2010-02-03 16:45:00,0.00,2010-02
496791,2010-02-03 16:45:00,0.00,2010-02
496793,2010-02-03 16:46:00,0.00,2010-02
496794,2010-02-03 16:47:00,0.00,2010-02
496795,2010-02-03 16:48:00,0.00,2010-02
496796,2010-02-03 16:48:00,0.00,2010-02
496797,2010-02-03 16:49:00,0.00,2010-02
496798,2010-02-03 16:50:00,0.00,2010-02
496799,2010-02-03 16:50:00,0.00,2010-02
496806,2010-02-04 09:39:00,0.00,2010-02
496807,2010-02-04 09:41:00,0.00,2010-02
496808,2010-02-04 09:42:00,0.00,2010-02
496809,2010-02-04 09:43:00,0.00,2010-02
496810,2010-02-04 09:43:00,0.00,2010-02
496811,2010-02-04 09:44:00,0.00,2010-02
496812,2010-02-04 09:44:00,0.00,2010-02
496813,2010-02-04 09:45:00,0.00,2010-02
496814,2010-02-04 09:46:00,0.00,2010-02
496815,2010-02-04 09:47:00,0.00,2010-02
496844,2010-02-04 11:30:00,0.00,2010-02
496845,2010-02-04 11:32:00,0.00,2010-02
496846,2010-02-04 11:33:00,0.00,2010-02
496847,2010-02-04 11:36:00,0.00,2010-02
496848,2010-02-04 11:37:00,0.00,2010-02
496849,2010-02-04 11:38:00,0.00,2010-02
496852,2010-02-04 11:41:00,0.00,2010-02
496853,2010-02-04 11:43:00,0.00,2010-02
496854,2010-02-04 11:46:00,0.00,2010-02
496855,2010-02-04 11:46:00,0.00,2010-02
496856,2010-02-04 11:47:00,0.00,2010-02
496857,2010-02-04 11:50:00,0.00,2010-02
496858,2010-02-04 12:01:00,0.00,2010-02
496859,2010-02-04 12:01:00,0.00,2010-02
496860,2010-02-04 12:02:00,0.00,2010-02
496861,2010-02-04 12:02:00,0.00,2010-02
496874,2010-02-04 13:45:00,0.00,2010-02
496875,2010-02-04 13:45:00,0.00,2010-02
496878,2010-02-04 13:47:00,0.00,2010-02
496879,2010-02-04 13:47:00,0.00,2010-02
496880,2010-02-04 13:48:00,0.00,2010-02
496883,2010-02-04 14:14:00,0.00,2010-02
496884,2010-02-04 14:14:00,0.00,2010-02
496885,2010-02-04 14:15:00,0.00,2010-02
496886,2010-02-04 14:15:00,0.00,2010-02
496887,2010-02-04 14:16:00,0.00,2010-02
496888,2010-02-04 14:16:00,0.00,2010-02
496890,2010-02-04 14:16:00,0.00,2010-02
496891,2010-02-04 14:17:00,0.00,2010-02
496892,2010-02-04 14:17:00,0.00,2010-02
496894,2010-02-04 14:17:00,0.00,2010-02
496895,2010-02-04 14:18:00,0.00,2010-02
496897,2010-02-04 14:18:00,0.00,2010-02
496901,2010-02-04 14:20:00,0.00,2010-02
496902,2010-02-04 14:44:00,0.00,2010-02
496903,2010-02-04 14:44:00,0.00,2010-02
496905,2010-02-04 14:47:00,0.00,2010-02
496906,2010-02-04 14:47:00,0.00,2010-02
496908,2010-02-04 14:49:00,0.00,2010-02
496909,2010-02-04 14:49:00,0.00,2010-02
496910,2010-02-04 14:51:00,0.00,2010-02
496936,2010-02-04 17:13:00,0.00,2010-02
496937,2010-02-04 17:19:00,0.00,2010-02
496938,2010-02-04 17:19:00,0.00,2010-02
496939,2010-02-04 17:20:00,0.00,2010-02
496940,2010-02-04 17:21:00,0.00,2010-02
496941,2010-02-04 17:22:00,0.00,2010-02
496942,2010-02-04 17:22:00,0.00,2010-02
496943,2010-02-04 17:23:00,0.00,2010-02
496950,2010-02-04 18:45:00,0.00,2010-02
496951,2010-02-04 18:55:00,0.00,2010-02
496952,2010-02-04 19:02:00,0.00,2010-02
496953,2010-02-04 19:03:00,0.00,2010-02
496954,2010-02-04 19:04:00,0.00,2010-02
496955,2010-02-04 19:05:00,0.00,2010-02
496956,2010-02-04 19:06:00,0.00,2010-02
496957,2010-02-04 19:07:00,0.00,2010-02
496958,2010-02-04 19:09:00,0.00,2010-02
496960,2010-02-04 19:24:00,0.00,2010-02
496964,2010-02-04 19:44:00,0.00,2010-02
496965,2010-02-04 19:44:00,0.00,2010-02
496966,2010-02-04 19:45:00,0.00,2010-02
496967,2010-02-04 19:45:00,0.00,2010-02
496968,2010-02-04 19:45:00,0.00,2010-02
496969,2010-02-04 19:46:00,0.00,2010-02
496970,2010-02-04 19:46:00,0.00,2010-02
496971,2010-02-04 19:46:00,0.00,2010-02
496983,2010-02-05 10:55:00,0.00,2010-02
496984,2010-02-05 11:18:00,0.00,2010-02
496985,2010-02-05 11:19:00,0.00,2010-02
496986,2010-02-05 11:20:00,0.00,2010-02
496988,2010-02-05 11:21:00,0.00,2010-02
496989,2010-02-05 11:22:00,0.00,2010-02
496991,2010-02-05 11:22:00,0.00,2010-02
496992,2010-02-05 11:23:00,0.00,2010-02
496993,2010-02-05 11:23:00,0.00,2010-02
496995,2010-02-05 11:35:00,0.00,2010-02
496997,2010-02-05 11:38:00,0.00,2010-02
496998,2010-02-05 11:39:00,0.00,2010-02
496999,2010-02-05 11:40:00,0.00,2010-02
497001,2010-02-05 11:41:00,0.00,2010-02
497009,2010-02-05 12:35:00,0.00,2010-02
497010,2010-02-05 12:36:00,0.00,2010-02
497011,2010-02-05 12:36:00,0.00,2010-02
497012,2010-02-05 12:37:00,0.00,2010-02
497013,2010-02-05 12:37:00,0.00,2010-02
497014,2010-02-05 12:37:00,0.00,2010-02
497015,2010-02-05 12:38:00,0.00,2010-02
497016,2010-02-05 12:38:00,0.00,2010-02
497017,2010-02-05 12:38:00,0.00,2010-02
497018,2010-02-05 12:39:00,0.00,2010-02
497019,2010-02-05 12:39:00,0.00,2010-02
497020,2010-02-05 12:40:00,0.00,2010-02
497021,2010-02-05 12:40:00,0.00,2010-02
497024,2010-02-05 13:01:00,0.00,2010-02
497101,2010-02-05 15:05:00,0.00,2010-02
497107,2010-02-05 15:18:00,0.00,2010-02
497108,2010-02-05 15:19:00,0.00,2010-02
497110,2010-02-05 15:20:00,0.00,2010-02
497113,2010-02-05 15:20:00,0.00,2010-02
497117,2010-02-05 15:21:00,0.00,2010-02
497118,2010-02-05 15:22:00,0.00,2010-02
497121,2010-02-05 15:23:00,0.00,2010-02
497122,2010-02-05 15:24:00,0.00,2010-02
497126,2010-02-05 15:25:00,0.00,2010-02
497128,2010-02-05 15:25:00,0.00,2010-02
497132,2010-02-05 15:31:00,0.00,2010-02
497133,2010-02-05 15:32:00,0.00,2010-02
497134,2010-02-05 15:33:00,0.00,2010-02
497135,2010-02-05 15:33:00,0.00,2010-02
497136,2010-02-05 15:34:00,0.00,2010-02
497137,2010-02-05 15:34:00,0.00,2010-02
497138,2010-02-05 15:40:00,0.00,2010-02
497139,2010-02-05 15:42:00,0.00,2010-02
497140,2010-02-05 15:43:00,0.00,2010-02
497141,2010-02-05 15:45:00,0.00,2010-02
497142,2010-02-05 15:45:00,0.00,2010-02
497143,2010-02-05 15:46:00,0.00,2010-02
497144,2010-02-05 15:46:00,0.00,2010-02
497145,2010-02-05 15:47:00,0.00,2010-02
497146,2010-02-05 15:48:00,0.00,2010-02
497147,2010-02-05 15:49:00,0.00,2010-02
497148,2010-02-05 15:49:00,0.00,2010-02
497149,2010-02-05 15:53:00,0.00,2010-02
497167,2010-02-05 17:22:00,0.00,2010-02
497168,2010-02-05 17:23:00,0.00,2010-02
497169,2010-02-05 17:23:00,0.00,2010-02
497170,2010-02-05 17:24:00,0.00,2010-02
497172,2010-02-05 17:24:00,0.00,2010-02
497173,2010-02-05 17:25:00,0.00,2010-02
497174,2010-02-05 17:25:00,0.00,2010-02
497175,2010-02-05 17:25:00,0.00,2010-02
497176,2010-02-05 17:26:00,0.00,2010-02
497178,2010-02-05 17:27:00,0.00,2010-02
497179,2010-02-05 17:28:00,0.00,2010-02
497180,2010-02-05 17:28:00,0.00,2010-02
497182,2010-02-05 17:44:00,0.00,2010-02
497183,2010-02-05 17:44:00,0.00,2010-02
497184,2010-02-05 17:44:00,0.00,2010-02
497185,2010-02-05 17:45:00,0.00,2010-02
497186,2010-02-05 17:45:00,0.00,2010-02
497187,2010-02-05 17:46:00,0.00,2010-02
497188,2010-02-05 17:46:00,0.00,2010-02
497189,2010-02-05 17:46:00,0.00,2010-02
497190,2010-02-05 17:47:00,0.00,2010-02
497191,2010-02-05 17:47:00,0.00,2010-02
497192,2010-02-05 17:48:00,0.00,2010-02
497241,2010-02-08 11:26:00,0.00,2010-02
497246,2010-02-08 11:54:00,0.00,2010-02
497248,2010-02-08 11:56:00,0.00,2010-02
497260,2010-02-08 13:09:00,0.00,2010-02
497273,2010-02-08 13:51:00,0.00,2010-02
497275,2010-02-08 13:57:00,0.00,2010-02
497332,2010-02-08 14:35:00,0.00,2010-02
497355,2010-02-08 17:00:00,0.00,2010-02
497361,2010-02-09 09:17:00,0.00,2010-02
497520,2010-02-10 13:38:00,0.00,2010-02
497598,2010-02-11 09:59:00,0.00,2010-02
497599,2010-02-11 10:00:00,0.00,2010-02
497626,2010-02-11 12:53:00,0.00,2010-02
497679,2010-02-11 14:35:00,0.00,2010-02
497685,2010-02-11 15:02:00,0.00,2010-02
497686,2010-02-11 15:03:00,0.00,2010-02
497687,2010-02-11 15:04:00,0.00,2010-02
497688,2010-02-11 15:05:00,0.00,2010-02
497689,2010-02-11 15:05:00,0.00,2010-02
497693,2010-02-11 15:49:00,0.00,2010-02
497694,2010-02-11 15:50:00,0.00,2010-02
497695,2010-02-11 16:15:00,0.00,2010-02
497697,2010-02-11 16:16:00,0.00,2010-02
497698,2010-02-11 16:17:00,0.00,2010-02
497699,2010-02-11 16:17:00,0.00,2010-02
497700,2010-02-11 16:18:00,0.00,2010-02
497701,2010-02-11 16:18:00,0.00,2010-02
497702,2010-02-11 16:19:00,0.00,2010-02
497703,2010-02-11 16:19:00,0.00,2010-02
497704,2010-02-11 16:21:00,0.00,2010-02
497705,2010-02-11 16:24:00,0.00,2010-02
497713,2010-02-11 16:56:00,0.00,2010-02
497714,2010-02-11 17:05:00,0.00,2010-02
497717,2010-02-11 18:08:00,0.00,2010-02
497718,2010-02-11 18:09:00,0.00,2010-02
497719,2010-02-11 18:10:00,0.00,2010-02
497720,2010-02-11 18:11:00,0.00,2010-02
497721,2010-02-11 18:11:00,0.00,2010-02
497722,2010-02-11 18:11:00,0.00,2010-02
497723,2010-02-11 18:12:00,0.00,2010-02
497724,2010-02-11 18:12:00,0.00,2010-02
497725,2010-02-11 18:13:00,0.00,2010-02
497726,2010-02-11 18:13:00,0.00,2010-02
497727,2010-02-11 18:13:00,0.00,2010-02
497728,2010-02-11 18:14:00,0.00,2010-02
497729,2010-02-11 18:14:00,0.00,2010-02
497730,2010-02-11 18:14:00,0.00,2010-02
497731,2010-02-11 18:15:00,0.00,2010-02
497811,2010-02-12 14:45:00,0.00,2010-02
497813,2010-02-12 14:46:00,0.00,2010-02
497814,2010-02-12 14:48:00,0.00,2010-02
497815,2010-02-12 14:52:00,0.00,2010-02
497818,2010-02-12 14:55:00,0.00,2010-02
497819,2010-02-12 14:58:00,0.00,2010-02
497820,2010-02-12 15:03:00,0.00,2010-02
497835,2010-02-12 15:13:00,0.00,2010-02
497837,2010-02-12 15:17:00,0.00,2010-02
497838,2010-02-12 15:18:00,0.00,2010-02
497843,2010-02-12 15:47:00,0.00,2010-02
497847,2010-02-12 16:43:00,0.00,2010-02
497848,2010-02-12 16:43:00,0.00,2010-02
497849,2010-02-12 16:44:00,0.00,2010-02
497850,2010-02-12 16:45:00,0.00,2010-02
497851,2010-02-12 16:46:00,0.00,2010-02
497852,2010-02-12 16:46:00,0.00,2010-02
497853,2010-02-12 16:46:00,0.00,2010-02
497854,2010-02-12 16:47:00,0.00,2010-02
497855,2010-02-12 16:47:00,0.00,2010-02
497856,2010-02-12 16:47:00,0.00,2010-02
497857,2010-02-12 16:48:00,0.00,2010-02
497858,2010-02-12 16:48:00,0.00,2010-02
497859,2010-02-12 16:49:00,0.00,2010-02
497860,2010-02-12 16:51:00,0.00,2010-02
497861,2010-02-12 16:52:00,0.00,2010-02
497862,2010-02-12 16:53:00,0.00,2010-02
497863,2010-02-12 16:53:00,0.00,2010-02
497864,2010-02-12 16:54:00,0.00,2010-02
497865,2010-02-12 16:54:00,0.00,2010-02
497866,2010-02-12 16:54:00,0.00,2010-02
497867,2010-02-12 16:54:00,0.00,2010-02
497868,2010-02-12 16:55:00,0.00,2010-02
497869,2010-02-12 16:55:00,0.00,2010-02
497870,2010-02-12 16:55:00,0.00,2010-02
497871,2010-02-12 16:56:00,0.00,2010-02
497872,2010-02-12 16:56:00,0.00,2010-02
497945,2010-02-15 11:55:00,0.00,2010-02
497989,2010-02-15 14:16:00,0.00,2010-02
497994,2010-02-15 14:17:00,0.00,2010-02
498016,2010-02-15 16:11:00,0.00,2010-02
498024,2010-02-15 17:15:00,0.00,2010-02
498030,2010-02-16 09:53:00,0.00,2010-02
498031,2010-02-16 09:58:00,0.00,2010-02
498032,2010-02-16 10:05:00,0.00,2010-02
498033,2010-02-16 10:06:00,0.00,2010-02
498034,2010-02-16 10:08:00,0.00,2010-02
498036,2010-02-16 10:10:00,0.00,2010-02
498038,2010-02-16 10:14:00,0.00,2010-02
498039,2010-02-16 10:17:00,0.00,2010-02
498056,2010-02-16 12:11:00,0.00,2010-02
498057,2010-02-16 12:12:00,0.00,2010-02
498058,2010-02-16 12:12:00,0.00,2010-02
498059,2010-02-16 12:12:00,0.00,2010-02
498061,2010-02-16 12:14:00,0.00,2010-02
498062,2010-02-16 12:15:00,0.00,2010-02
498063,2010-02-16 12:16:00,0.00,2010-02
498064,2010-02-16 12:16:00,0.00,2010-02
498065,2010-02-16 12:16:00,0.00,2010-02
498066,2010-02-16 12:17:00,0.00,2010-02
498067,2010-02-16 12:17:00,0.00,2010-02
498068,2010-02-16 12:18:00,0.00,2010-02
498069,2010-02-16 12:18:00,0.00,2010-02
498071,2010-02-16 12:19:00,0.00,2010-02
498072,2010-02-16 12:19:00,0.00,2010-02
498073,2010-02-16 12:19:00,0.00,2010-02
498074,2010-02-16 12:20:00,0.00,2010-02
498075,2010-02-16 12:20:00,0.00,2010-02
498076,2010-02-16 12:21:00,0.00,2010-02
498077,2010-02-16 12:21:00,0.00,2010-02
498079,2010-02-16 12:22:00,0.00,2010-02
498080,2010-02-16 12:22:00,0.00,2010-02
498081,2010-02-16 12:22:00,0.00,2010-02
498082,2010-02-16 12:23:00,0.00,2010-02
498083,2010-02-16 12:23:00,0.00,2010-02
498084,2010-02-16 12:23:00,0.00,2010-02
498085,2010-02-16 12:24:00,0.00,2010-02
498086,2010-02-16 12:24:00,0.00,2010-02
498087,2010-02-16 12:26:00,0.00,2010-02
498088,2010-02-16 12:26:00,0.00,2010-02
498144,2010-02-17 10:04:00,0.00,2010-02
498146,2010-02-17 10:08:00,0.00,2010-02
498147,2010-02-17 10:12:00,0.00,2010-02
498148,2010-02-17 10:12:00,0.00,2010-02
498267,2010-02-17 14:59:00,0.00,2010-02
498287,2010-02-17 16:54:00,0.00,2010-02
498289,2010-02-17 16:55:00,0.00,2010-02
498393,2010-02-18 15:09:00,0.00,2010-02
498394,2010-02-18 15:10:00,0.00,2010-02
498503,2010-02-19 11:11:00,0.00,2010-02
498512,2010-02-19 12:05:00,0.00,2010-02
498620,2010-02-22 10:37:00,0.00,2010-02
498621,2010-02-22 10:38:00,0.00,2010-02
498623,2010-02-22 10:38:00,0.00,2010-02
498624,2010-02-22 10:39:00,0.00,2010-02
498625,2010-02-22 10:41:00,0.00,2010-02
498688,2010-02-22 11:37:00,0.00,2010-02
498689,2010-02-22 11:38:00,0.00,2010-02
498692,2010-02-22 11:38:00,0.00,2010-02
498693,2010-02-22 11:38:00,0.00,2010-02
498695,2010-02-22 12:03:00,0.00,2010-02
498698,2010-02-22 12:29:00,0.00,2010-02
498699,2010-02-22 12:32:00,0.00,2010-02
498700,2010-02-22 12:34:00,0.00,2010-02
498701,2010-02-22 12:35:00,0.00,2010-02
498702,2010-02-22 12:36:00,0.00,2010-02
498707,2010-02-22 12:48:00,0.00,2010-02
498710,2010-02-22 12:55:00,0.00,2010-02
498711,2010-02-22 12:55:00,0.00,2010-02
498712,2010-02-22 12:56:00,0.00,2010-02
498727,2010-02-22 15:39:00,0.00,2010-02
498730,2010-02-22 15:39:00,0.00,2010-02
498731,2010-02-22 15:40:00,0.00,2010-02
498733,2010-02-22 15:51:00,0.00,2010-02
498747,2010-02-22 16:41:00,0.00,2010-02
498748,2010-02-22 16:42:00,0.00,2010-02
498749,2010-02-22 16:42:00,0.00,2010-02
498750,2010-02-22 16:43:00,0.00,2010-02
498751,2010-02-22 16:43:00,0.00,2010-02
498752,2010-02-22 16:43:00,0.00,2010-02
498753,2010-02-22 16:43:00,0.00,2010-02
498754,2010-02-22 16:44:00,0.00,2010-02
498755,2010-02-22 16:44:00,0.00,2010-02
498771,2010-02-23 10:09:00,0.00,2010-02
498772,2010-02-23 10:11:00,0.00,2010-02
498773,2010-02-23 10:11:00,0.00,2010-02
498775,2010-02-23 10:19:00,0.00,2010-02
498855,2010-02-23 12:18:00,0.00,2010-02
498856,2010-02-23 12:19:00,0.00,2010-02
498857,2010-02-23 12:20:00,0.00,2010-02
498858,2010-02-23 12:20:00,0.00,2010-02
498859,2010-02-23 12:21:00,0.00,2010-02
498860,2010-02-23 12:22:00,0.00,2010-02
498861,2010-02-23 12:23:00,0.00,2010-02
498862,2010-02-23 12:23:00,0.00,2010-02
498863,2010-02-23 12:24:00,0.00,2010-02
498864,2010-02-23 12:25:00,0.00,2010-02
498865,2010-02-23 12:25:00,0.00,2010-02
498866,2010-02-23 12:25:00,0.00,2010-02
498867,2010-02-23 12:26:00,0.00,2010-02
498868,2010-02-23 12:26:00,0.00,2010-02
498869,2010-02-23 12:26:00,0.00,2010-02
498870,2010-02-23 12:27:00,0.00,2010-02
498871,2010-02-23 12:27:00,0.00,2010-02
498872,2010-02-23 12:27:00,0.00,2010-02
498873,2010-02-23 12:28:00,0.00,2010-02
498874,2010-02-23 12:28:00,0.00,2010-02
498875,2010-02-23 12:28:00,0.00,2010-02
498876,2010-02-23 12:29:00,0.00,2010-02
498881,2010-02-23 12:52:00,0.00,2010-02
498882,2010-02-23 12:52:00,0.00,2010-02
498883,2010-02-23 12:54:00,0.00,2010-02
498885,2010-02-23 12:55:00,0.00,2010-02
498887,2010-02-23 13:04:00,0.00,2010-02
498888,2010-02-23 13:08:00,0.00,2010-02
498930,2010-02-24 10:24:00,0.00,2010-02
498932,2010-02-24 10:24:00,0.00,2010-02
498933,2010-02-24 10:28:00,0.00,2010-02
498940,2010-02-24 10:58:00,0.00,2010-02
498941,2010-02-24 11:00:00,0.00,2010-02
498942,2010-02-24 11:00:00,0.00,2010-02
499034,2010-02-24 12:53:00,0.00,2010-02
499040,2010-02-24 13:16:00,0.00,2010-02
499041,2010-02-24 13:31:00,0.00,2010-02
499042,2010-02-24 13:31:00,0.00,2010-02
499046,2010-02-24 13:36:00,0.00,2010-02
499047,2010-02-24 13:37:00,0.00,2010-02
499048,2010-02-24 13:38:00,0.00,2010-02
499049,2010-02-24 13:38:00,0.00,2010-02
499050,2010-02-24 13:39:00,0.00,2010-02
499051,2010-02-24 13:40:00,0.00,2010-02
499052,2010-02-24 13:40:00,0.00,2010-02
499053,2010-02-24 13:41:00,0.00,2010-02
499054,2010-02-24 13:44:00,0.00,2010-02
499055,2010-02-24 13:45:00,0.00,2010-02
499124,2010-02-24 16:23:00,0.00,2010-02
499125,2010-02-24 16:24:00,0.00,2010-02
499126,2010-02-24 16:25:00,0.00,2010-02
499127,2010-02-24 16:26:00,0.00,2010-02
499128,2010-02-24 16:26:00,0.00,2010-02
499129,2010-02-24 16:27:00,0.00,2010-02
499130,2010-02-24 16:28:00,0.00,2010-02
499131,2010-02-24 16:28:00,0.00,2010-02
499132,2010-02-24 16:29:00,0.00,2010-02
499133,2010-02-24 16:29:00,0.00,2010-02
499134,2010-02-24 16:30:00,0.00,2010-02
499135,2010-02-24 16:30:00,0.00,2010-02
499136,2010-02-24 16:31:00,0.00,2010-02
499137,2010-02-24 16:32:00,0.00,2010-02
499138,2010-02-24 16:33:00,0.00,2010-02
499139,2010-02-24 16:34:00,0.00,2010-02
499140,2010-02-24 16:34:00,0.00,2010-02
499141,2010-02-24 16:34:00,0.00,2010-02
499144,2010-02-24 16:35:00,0.00,2010-02
499145,2010-02-24 16:35:00,0.00,2010-02
499147,2010-02-24 16:35:00,0.00,2010-02
499149,2010-02-24 16:36:00,0.00,2010-02
499151,2010-02-24 16:40:00,0.00,2010-02
499152,2010-02-24 16:41:00,0.00,2010-02
499153,2010-02-24 16:41:00,0.00,2010-02
499154,2010-02-24 16:42:00,0.00,2010-02
499156,2010-02-24 16:42:00,0.00,2010-02
499157,2010-02-24 16:43:00,0.00,2010-02
499158,2010-02-24 16:44:00,0.00,2010-02
499159,2010-02-24 16:51:00,0.00,2010-02
499241,2010-02-25 13:24:00,0.00,2010-02
499268,2010-02-25 16:02:00,0.00,2010-02
499309,2010-02-26 10:23:00,0.00,2010-02
499310,2010-02-26 10:24:00,0.00,2010-02
499311,2010-02-26 10:25:00,0.00,2010-02
499371,2010-02-26 11:51:00,0.00,2010-02
499372,2010-02-26 11:51:00,0.00,2010-02
499373,2010-02-26 11:52:00,0.00,2010-02
499407,2010-02-26 14:58:00,0.00,2010-02
499409,2010-02-26 14:59:00,0.00,2010-02
499412,2010-02-26 15:27:00,0.00,2010-02
499414,2010-02-26 16:14:00,0.00,2010-02
499415,2010-02-26 16:15:00,0.00,2010-02
499416,2010-02-26 16:15:00,0.00,2010-02
499417,2010-02-26 16:16:00,0.00,2010-02
499418,2010-02-26 16:19:00,0.00,2010-02
499449,2010-02-26 17:30:00,0.00,2010-02
499518,2010-03-01 10:02:00,0.00,2010-03
499522,2010-03-01 10:16:00,0.00,2010-03
499598,2010-03-01 12:33:00,0.00,2010-03
499599,2010-03-01 12:33:00,0.00,2010-03
499600,2010-03-01 12:34:00,0.00,2010-03
499602,2010-03-01 12:35:00,0.00,2010-03
499603,2010-03-01 12:35:00,0.00,2010-03
499605,2010-03-01 12:36:00,0.00,2010-03
499606,2010-03-01 12:36:00,0.00,2010-03
499607,2010-03-01 12:37:00,0.00,2010-03
499608,2010-03-01 12:37:00,0.00,2010-03
499609,2010-03-01 12:38:00,0.00,2010-03
499610,2010-03-01 12:38:00,0.00,2010-03
499611,2010-03-01 12:38:00,0.00,2010-03
499612,2010-03-01 12:39:00,0.00,2010-03
499613,2010-03-01 12:39:00,0.00,2010-03
499614,2010-03-01 12:39:00,0.00,2010-03
499615,2010-03-01 12:40:00,0.00,2010-03
499616,2010-03-01 12:40:00,0.00,2010-03
499617,2010-03-01 12:40:00,0.00,2010-03
499618,2010-03-01 12:42:00,0.00,2010-03
499626,2010-03-01 13:14:00,0.00,2010-03
499627,2010-03-01 13:14:00,0.00,2010-03
499634,2010-03-01 13:35:00,0.00,2010-03
499658,2010-03-01 15:04:00,0.00,2010-03
499661,2010-03-01 15:16:00,0.00,2010-03
499662,2010-03-01 15:18:00,0.00,2010-03
499666,2010-03-01 15:53:00,0.00,2010-03
499667,2010-03-01 15:53:00,0.00,2010-03
499668,2010-03-01 15:55:00,0.00,2010-03
499669,2010-03-01 15:55:00,0.00,2010-03
499670,2010-03-01 15:55:00,0.00,2010-03
499671,2010-03-01 15:55:00,0.00,2010-03
499672,2010-03-01 15:56:00,0.00,2010-03
499673,2010-03-01 15:56:00,0.00,2010-03
499719,2010-03-02 11:04:00,0.00,2010-03
499755,2010-03-02 12:09:00,0.00,2010-03
499766,2010-03-02 13:19:00,0.00,2010-03
499767,2010-03-02 13:19:00,0.00,2010-03
499802,2010-03-02 15:46:00,0.00,2010-03
499803,2010-03-02 15:46:00,0.00,2010-03
499804,2010-03-02 15:47:00,0.00,2010-03
499805,2010-03-02 15:47:00,0.00,2010-03
499806,2010-03-02 15:48:00,0.00,2010-03
499807,2010-03-02 15:48:00,0.00,2010-03
499809,2010-03-02 15:51:00,0.00,2010-03
499810,2010-03-02 15:52:00,0.00,2010-03
499811,2010-03-02 15:53:00,0.00,2010-03
499812,2010-03-02 15:54:00,0.00,2010-03
499813,2010-03-02 15:56:00,0.00,2010-03
499814,2010-03-02 15:57:00,0.00,2010-03
499815,2010-03-02 15:57:00,0.00,2010-03
499816,2010-03-02 15:57:00,0.00,2010-03
499817,2010-03-02 15:58:00,0.00,2010-03
499820,2010-03-02 16:09:00,0.00,2010-03
499822,2010-03-02 16:10:00,0.00,2010-03
499823,2010-03-02 16:10:00,0.00,2010-03
499824,2010-03-02 16:10:00,0.00,2010-03
499825,2010-03-02 16:11:00,0.00,2010-03
499826,2010-03-02 16:11:00,0.00,2010-03
499828,2010-03-02 16:12:00,0.00,2010-03
499829,2010-03-02 16:12:00,0.00,2010-03
499830,2010-03-02 16:13:00,0.00,2010-03
